지자체코드,지자체,기간,목적,출장국,인원,지출,인당지출,비고
2623000,부산연제구,2017.04.27~05-09,모범공무원국외시찰,미국,1,2.5,2.5,
2623000,부산연제구,2017.05.03~05.05,모범공무원국외시찰,일본,1,1.0,1.0,
2623000,부산연제구,2017.05.16~05.20,모범공무원국외시찰,베트남,1,1.0,1.0,
2623000,부산연제구,2017.05.22~05.30,모범공무원국외시찰,"이탈리아,스위스,영국,프랑스",1,2.5,2.5,
2623000,부산연제구,2017.05.26~06.02,도시계획업무 유공직원 해외 선진지 연수,"세르비아,보스니아,크로아티아,슬로베니아",5,10.0,2.0,
2623000,부산연제구,2017.06.10~06.18,창의행정 해외체험 연수,이탈리아,3,3.0,1.0,
2623000,부산연제구,2017.06.13~06.16,창의행정 해외체험 연수,대만,2,2.0,1.0,
2623000,부산연제구,2017.06.19~06.23,모범공무원국외시찰,태국,1,1.0,1.0,
2623000,부산연제구,2017.06.29~07.07,선진 예산제도 벤치마킹,"독일,네덜란드,스위스",1,3.4,3.4,
2623000,부산연제구,2017.06.30~07.08,도시기초선진화사업 유공직원 해외 선진지 연수,"터키,그리스",6,12.0,2.0,
2623000,부산연제구,2017.07.06~07.14,전국평생학습도시 해외연수,미국,2,12.0,6.0,단체장
2623000,부산연제구,2017.08.12~08.19,모범공무원국외시찰,"호주,뉴질랜드",1,2.5,2.5,
2623000,부산연제구,2017.08.26~09.03,창의행정 해외체험 연수,미국,5,5.0,1.0,
2623000,부산연제구,2017.09.05~09.13,모범공무원국외시찰,미국,1,2.5,2.5,
2623000,부산연제구,2017.09.08~09.17,재난업무 유공직원 해외선진지 연수,"크로아티아,영국,프랑스",6,12.0,2.0,
2623000,부산연제구,2017.09.12~09.13,체육회이사회 해외수련대회 지원 국외여행,일본,1,0.7,0.7,
2623000,부산연제구,2017.09.14~09.26,모범공무원국외시찰,"불가리아,크로아티아,독일,몬테네그로,루마니아,보스니아헤르체고비나,UAE,터키,알바니아,마케도니아",2,5.0,2.5,
2623000,부산연제구,2017.09.21~10.03,모범공무원국외시찰,미국,1,2.5,2.5,
2623000,부산연제구,2017.09.24~10.03,창의행정 해외체험 연수,"크로아티아,체코,독일,헝가리,오스트리아,슬로베니아,UAE",2,2.0,1.0,
2623000,부산연제구,2017.10.11~10.18,2017년 지방세정공무원 국외연수,"미국,캐나다",1,0.9,0.9,
2623000,부산연제구,2017.10.14~10.21,창의행정 해외체험 연수,"스페인,포르투갈",2,2.0,1.0,
2623000,부산연제구,2017.11.02~11.13,모범공무원국외시찰,"크로아티아,체코,독일,오스트리아,슬로베니아,보스니아헤르체고비나",1,2.5,2.5,
2623000,부산연제구,2017.11.03~11.12,창의행정 해외체험 연수,스페인,2,2.0,1.0,
2623000,부산연제구,2017.11.14~11.17,창의행정 해외체험 연수,일본,3,3.0,1.0,
2623000,부산연제구,2017.12.04~12.08,국외 옥외광고 우수지역 현장학습,싱가포르,1,1.9,1.9,
2623000,부산연제구,2017.12.15~12.23,자원순환 행정업무 유공직원 해외선진지연수,"독일,등",3,6.0,2.0,
2623000,부산연제구,2017.12.20~12.24,2017 교통업무유공자 해외선진지 견학,싱가포르,6,7.5,1.3,
2623000,부산연제구,10.23.~10.28,선진 제도 벤치마킹 및 국제사회 의정역량 제고,베트남,1,1.0,1.1,
2623000,부산연제구,10.18.~10.2,선진 제도 벤치마킹 및 국제사회 의정역량 제고,"크로아티아,슬로베니아,세르비아,보스니아헤르체고비나",2,5.0,,
2623000,부산연제구,10.31.~11.3,국제교류도시 우호협력 증진,베트남,3,3.0,,
2624000,부산수영구,3.2.~3.10.,의회 국외연수 동행,미국,3,8.0,,
2624000,부산수영구,2. 20. ~ 2. 25.,2016년도 조기집행 추진 우수부서 격려,"베트남,캄보디아",9,13.0,1.4,
2624000,부산수영구,3. 8. ~ 3. 10.,지역사회보장사업 추진 상급기관 평가 유공,일본,17,16.0,0.9,단체장
2624000,부산수영구,3. 15. ~ 3. 17.,동복지허브화 추진 상급기관 유공,일본,10,9.0,0.9,
2624000,부산수영구,3. 30. ~ 4. 7.,2016년도 부산광역시 교통행정분야 평가 최우수 기관 선정 유공직원 격려 및 벤치마킹,스페인,5,20.0,4.0,
2624000,부산수영구,4. 9. ~ 4. 12.,2016년도 지역건설업체 지원 실적평가 우수기관 수상 유공 직원 격려 및 선진지 견학,일본,4,4.0,1.0,
2624000,부산수영구,(1차) 5.24.~5.26. (2차) 5.31.~ 6.2.,청소분야 비교견학,일본,20,10.0,0.5,
2624000,부산수영구,5. 28. ~ 6. 6.,직원해외배낭여행,"프랑스,이탈리아,스위스",4,8.0,2.0,
2624000,부산수영구,6. 7. ~ 6. 15.,규제개혁 업무역량 강화,"스페인,이탈리아",1,2.0,2.0,
2624000,부산수영구,6. 14. ~ 6. 22.,직원해외배낭여행,"독일,오스트리아,헝가리,체코",5,10.0,2.0,
2624000,부산수영구,6. 29. ~ 7. 7.,선진예산제도 벤치마킹,"네덜란드,독일,스위스",1,4.0,4.0,
2624000,부산수영구,7. 4. ~ 7. 13.,UN국제안전도시 해외사례 벤치마킹,캐나다,5,21.0,4.2,단체장
2624000,부산수영구,9. 6. ~ 9. 15.,2016년 지방자치단체합동평가 우수직원 선진지 견학,"독일,체코,오스트리아,헝가리",11,43.4,3.9,
2624000,부산수영구,9. 20. ~ 9. 30.,직원해외배낭여행,"스페인,모로코,포르투갈",6,12.0,2.0,
2624000,부산수영구,9. 22. ~ 10. 1.,직원해외배낭여행,"미국,캐나다",5,10.0,2.0,
2624000,부산수영구,11. 23 ~ 12. 1.,안전한 보행환경 조성 사업 벤치마킹,"네덜란드,덴마크,오스트리아",1,3.8,3.8,
2624000,부산수영구,12. 15. ~ 12. 24.,직원해외배낭여행,영국,5,10.0,2.0,
2624000,부산수영구,12. 18. ~ 12. 22.,선진옥외광고물 제도 정책 벤치마킹,"홍콩,대만",1,2.0,2.0,
2624000,부산수영구,20170902 ~ 20170913,퇴직예정 공무원에,"체코,헝가리,오스트리아",1,3.5,3.5,
2624000,부산수영구,20171017 ~ 20171027,퇴직에 따른 환경변화 대응능력 향상 및 보람있는 은퇴설계,인도,3,11.0,3.7,
2624000,부산수영구,20170903 ~ 20170911,퇴직에 따른 환경변화 대응능력 향상 및 보람있는 은퇴설계,터키,1,3.4,3.4,
2624000,부산수영구,20170803 ~ 20170812,퇴직에 따른 환경변화 대응능력 향상 및 보람있는 은퇴설계,"이탈리아,스위스,프랑스",1,3.5,3.5,
2624000,부산수영구,20170616 ~ 20170624,퇴직에 따른 환경변화 대응능력 향상 및 보람있는 은퇴설계,"크로아티아,오스트리아,슬로베니아,보스니아헤르체고비나",1,3.1,3.1,
2624000,부산수영구,20170504 ~ 20170506,퇴직에 따른 환경변화 대응능력 향상 및 보람있는 은퇴설계,일본,1,1.3,,
2624000,부산수영구,20170315 ~ 20170324,퇴직에 따른 환경변화 대응능력 향상 및 보람있는 은퇴설계,"프랑스,이탈리아,스위스",1,3.5,,
2624000,부산수영구,20170303 ~ 20170312,퇴직에 따른 환경변화 대응능력 향상 및 보람있는 은퇴설계,"미국,캐나다",5,16.1,,
2624000,부산수영구,20170219 ~ 20170228,퇴직에 따른 환경변화 대응능력 향상 및 보람있는 은퇴설계,"호주,뉴질랜드",1,3.5,,
2625000,부산사상구,2.7.~2.15.,퇴직예정공무원 해외연수,이스라엘,1,2.5,2.5,
2625000,부산사상구,2.13.~2.28.,퇴직예정공무원 해외연수,호주,1,2.5,2.5,
2625000,부산사상구,3.10.~3.19.,퇴직예정공무원 해외연수,"프랑스,이탈리아,스위스",1,2.5,2.5,
2625000,부산사상구,3.11.~3.22.,퇴직예정공무원 해외연수,"스페인,포르투갈,모로코",2,5.0,2.5,
2625000,부산사상구,3.16.~3.26.,퇴직예정공무원 해외연수,호주,4,10.0,2.5,
2625000,부산사상구,4.3.~4.14.,퇴직예정공무원 해외연수,"영국,프랑스,스위스,이탈리아,오스트리아,독일",1,2.5,2.5,
2625000,부산사상구,4.10.~4.21.,퇴직예정공무원 해외연수,"노르웨이,덴마크,핀란드,스웨덴,러시아",1,2.5,2.5,
2625000,부산사상구,4.25.~5.4.,퇴직예정공무원 해외연수,"영국,프랑스,스위스,이탈리아",1,2.5,2.5,
2625000,부산사상구,5.22.~6.2.,퇴직예정공무원 해외연수,"영국,프랑스,스위스,이탈리아,오스트리아,독일",1,2.5,2.5,
2625000,부산사상구,5.31.~6.3.,창조일꾼 벤치마킹,대만,5,2.5,0.5,
2625000,부산사상구,6.5.~6.14.,2017 해외 정책연수,"포르투갈,스페인",20,50.0,2.5,
2625000,부산사상구,6.6.~6.10.,창조일꾼 벤치마킹,라오스,4,2.0,0.5,
2625000,부산사상구,6.7.~6.10.,창조일꾼 벤치마킹,일본,5,2.5,0.5,
2625000,부산사상구,7.6.~7.14.,평생학습도시 연수,미국,2,11.0,5.5,단체장
2625000,부산사상구,6.29.~7.7.,선진 예산제도 연수,"독일,네덜란드,스위스",1,3.5,3.5,
2625000,부산사상구,7.12.~7.15.,창조일꾼 벤치마킹,일본,5,2.5,0.5,
2625000,부산사상구,9.6.~9.14.,해외보육정책연수,"오스트리아,독일,체코",1,3.8,3.8,
2625000,부산사상구,9.9.~9.15.,퇴직예정공무원 해외연수,스위스,1,2.5,2.5,
2625000,부산사상구,10.14.~10.18.,퇴직예정공무원 해외연수,중국,1,1.6,1.6,
2625000,부산사상구,8.29.~9.6.,‘16 창조일꾼 최우수팀 배낭여행,"크로아티아,체코,헝가리,이탈리아,오스트리아",4,8.0,2.0,
2625000,부산사상구,11.1.~11.6.,‘17년도 지자체 합동평가 유공연수,"싱가포르,말레이시아",1,1.3,1.3,
2625000,부산사상구,12.4.~12.8.,국외 옥외광고 우수지역 현장학습,싱가포르,1,1.9,1.9,
2625000,부산사상구,2017.7.12.~7.20,북유럽 4개국의 복지 및 지방자치제도 등을 비교 시찰하여 우수제도 등을 의정활동에 반영,"덴마크,노르웨이,스웨덴,핀란드",4,15.0,,
2625000,부산사상구,20170811 ~ 20170820,"유럽의 선진정책과 다양한 문화,관광자원을 견학하여","체코,프랑스,이탈리아,오스트리아,스위스",1,2.5,,
2671000,부산기장군,1.14.~1.18.,복학개발 및 도시재생 우수사례 선진지 견학,"말레이시아,싱가포르",1,0.9,0.9,
,,3.24-4.2,퇴직예정 공무원 공로연수,"영국,프랑스,스위스,이탈리아",1,3.5,,
2671000,부산기장군,5.23.~5.25.,일본 해조류 연구기관 및 홍보기관 방문,일본,4,4.0,1.0,
2671000,부산기장군,6.26.~7.2.,지자체 농지업무 담당자 해외연수 참석,"대만,베트남",1,2.4,2.4,
2671000,부산기장군,6.29.~7.7.,2017년 선진예산제도 국외연수 참가,"독일,네덜란드,스위스",1,3.5,3.5,
2671000,부산기장군,7.5.~7.13.,우수농업인 해외연수,"핀란드,덴마크,노르웨이,스웨덴",1,4.0,4.0,
2671000,부산기장군,7.6.~7.9.,2017년 해외 선진지 견학(김**팀),일본,4,3.0,0.8,
2671000,부산기장군,7.13.~7.16.,2017년 해외 선진지 견학(최**팀),일본,4,3.0,0.8,
2671000,부산기장군,9.12.~9.24.,해외체험연수 경비(윤**팀),"독일,오스트리아",4,8.0,2.0,
2671000,부산기장군,9.20.~9.29.,해외체험연수 경비(황**팀),"스페인,포르투갈",4,8.0,2.0,
2671000,부산기장군,10.16.~10.23.,해외체험연수 경비(여**팀),"스페인,포르투갈",4,8.0,2.0,
2671000,부산기장군,9.21.,법정대리인 신분확인 및 미성년자 여권발급에 필요한 구비서류 징구,일본,1,0.4,0.4,
2671000,부산기장군,10.28.~11.4.,해외체험연수 경비(배**팀),캐나다,4,7.0,1.8,
2671000,부산기장군,10.30.~11.08.,해외체험연수 경비(김**팀),"스페인,포르투갈",4,8.0,2.0,
2671000,부산기장군,17.11.8(수) ~ ’17.11.15,기초연금제도 등 공적 노후 소득보장제도 관련 조사,"미국,캐나다",1,3.7,3.7,
2671000,부산기장군,11.10.~11.18.,해외체험연수 경비(류**팀),스페인,4,8.0,2.0,
2671000,부산기장군,11.14.~11.17.,해외재난방재선진지 (일본)시찰(제1차),일본,8,11.0,1.4,
2671000,부산기장군,11.19.~11.28.,해외체험연수 경비(노**팀),"스페인,포르투갈",4,8.0,2.0,
2671000,부산기장군,11.22.~12.1.,해외체험연수 경비(오**팀),"영국,프랑스,이탈리아,독일,스위스",4,8.0,2.0,
2671000,부산기장군,11.23.~12.1.,안전한 보행환경조성 관련 해외 선진사례 연수,"네덜란드,덴마크,오스트리아",1,3.8,3.8,
2671000,부산기장군,11.20.~11.23.,해외재난방재선진지 (일본)시찰(제2차),일본,7,10.0,1.4,
2671000,부산기장군,11.18.~11.20.,민간단체 국제문화교류 참가,일본,1,0.9,0.9,
2671000,부산기장군,12.4.~12.8.,2017 국외 옥외광고 우수지역 현장학습 참석,싱가포르,1,2.0,2.0,
2671000,부산기장군,12.4.~12.6.,국제수산해양도시 운영시설 벤치마킹,일본,2,2.0,1.0,
2671000,부산기장군,12.18.~12.21.,제3회 기장포럼 초청작업을 위한 원전도시 방문,"일본,우크라이나",3,12.7,4.2,
2671000,부산기장군,7.10.~7.14.,공무국외연수,미얀마,4,8.1,2.0,
2671000,부산기장군,20170910 ~ 20170920,원자력 선진국의 방사능방재대책을 조사,미국,4,17.4,4.4,
2671000,부산기장군,20170718 ~ 20170722,기장포럼 사전홍보 및 참석 협조 요청,일본,4,9.6,2.4,
2671000,부산기장군,20170723 ~ 20170804,제18기 기장군 해외어학연수단 인솔,미국,1,5.3,5.3,
2614000,부산영도구,2017. 1. 1. ~1. 8.,지역건설업체 참여 지원실적 우수기관 선진지(외국) 견학,이탈리아,4,8.0,2.0,
2614000,부산영도구,2017. 1. 3.~1. 24.,제14기 청소년 필리핀 어학연수 인솔,필리핀,1,1.0,1.0,
2614000,부산영도구,2017. 2. 7. ~2. 11.,지역건설업체 참여 지원실적 우수기관 선진지(외국) 견학,태국,6,7.0,1.2,
2614000,부산영도구,2017. 2. 28. ~3. 4.,관광수용태세 개선실태 우수기관 선진지 견학,싱가포르,4,7.0,1.8,
2614000,부산영도구,2017. 3. 28. ~4. 5.,퇴직예정공무원 해외산업시찰,"체코,독일",1,3.0,3.0,
2614000,부산영도구,2017. 5. 10. ~5. 22.,퇴직예정공무원 해외산업시찰,"카타르,이탈리아",3,9.0,3.0,
2614000,부산영도구,2017. 5. 24.~6. 02.,"2017년 직원 해외체험연수(스페인, 포르투갈팀)","스페인,포르투갈",4,5.0,1.3,
2614000,부산영도구,2017. 5. 24. ~6. 5.,퇴직예정공무원 해외산업시찰,"카타르,슬로베니아",2,6.0,3.0,
2614000,부산영도구,2017. 6. 2. ~6. 8.,퇴직예정공무원 해외산업시찰,뉴질랜드,3,3.0,1.0,
2614000,부산영도구,2017. 6. 19.~6. 24.,2017년 직원 해외체험연수(호주팀),호주,5,5.0,1.0,
2614000,부산영도구,2017. 7. 17.~7. 23.,제5기 영도구-베트남 대학생 친선교류 및 연수 인솔,베트남,2,1.6,0.8,
2614000,부산영도구,2017. 7. 31.~8. 04.,제30회 한중 청소년 홈스테이 인솔,중국,1,0.6,0.6,
2614000,부산영도구,2017. 8. 05.~8. 07.,2017 이즈하라항 축제 우호대표단 참가,일본,5,3.4,0.7,
2614000,부산영도구,2017. 8. 17.~8. 21.,2017년 청소년 통신사 바닷길탐방,일본,2,1.0,0.5,
2614000,부산영도구,2017. 8. 22.~11. 17.,공무원 교환근무(중국 상해시 황포구),중국,1,0.5,0.5,
2614000,부산영도구,2017. 9. 19.~9. 28.,2017년 직원 해외체험연수(미국캐나다팀),"미국,캐나다",4,6.0,1.5,
2614000,부산영도구,2017. 9. 27.~9. 30.,필리핀 마리키나시 방문 영도구 우호대표단,필리핀,6,5.0,0.8,
2614000,부산영도구,2017. 10. 12. ~10. 16.,일자리 우수기관 선정 유공직원 여행단,싱가포르,5,8.0,1.6,
2614000,부산영도구,2017. 11. 5. ~11. 11.,추계도로정비평가 우수구 선정 유공 직원 여행,호주,5,9.0,1.8,
2614000,부산영도구,2017. 11. 7.~11. 11.,베트남 벤캇시 방문 영도구 우호대표단,베트남,6,7.0,1.2,단체장
2614000,부산영도구,2017. 11. 18. ~11. 29.,퇴직예정공무원 해외산업시찰,호주,1,3.0,3.0,
2614000,부산영도구,2017. 11. 25. ~11. 27.,영도대통전수방 프로젝트 선진사례 답사,일본,4,4.0,1.0,
2614000,부산영도구,2017. 11. 28. ~12. 6.,기초생활보장사업 유공자 해외연수,"독일,스위스",3,1.0,0.3,
2614000,부산영도구,2017. 12. 18.~12. 20.,2017년 제21회 행정교류세미나 참가,일본,13,9.0,0.7,
2614000,부산영도구,17. 6. 7. ~ 6. 14.,의회 국외연수 수행,"프랑스,스위스,이탈리아",4,10.0,2.5,
2614000,부산영도구,20170523 ~ 20170604,퇴직예정공무원 해외산업시찰,"덴마크,에스토니아,핀란드,노르웨이,러시아,스웨덴",1,3.0,3.0,
2614000,부산영도구,20170629 ~ 20170707,예산실무자들의 선진글로벌 마인드 제고를,"독일,네덜란드,스위스",1,4.0,3.6,
2614000,부산영도구,20170517 ~ 20170529,퇴직예정공무원 해외산업시찰,"불가리아,크로아티아,이탈리아,슬로베니아,카타르,루마니아,세르비아,보스니아헤르체고비나,알바니아,마케도니아",1,3.0,3.0,
2614000,부산영도구,20170607 ~ 20170615,규제개혁 유공 공무원 국외연수 참가,"이탈리아,스페인",1,2.0,2.0,
2614000,부산영도구,20170411 ~ 20170422,퇴직예정공무원 해외산업시찰,"불가리아,크로아티아,독일,슬로베니아,몬테네그로,루마니아,보스니아헤르체고비나,마케도니아",2,6.0,3.0,
